label,class,channel1,channel1,channel1,channel1,channel1,channel1,channel2,channel2,channel2,channel2,channel2,channel2,channel3,channel3,channel3,channel3,channel3,channel3,channel4,channel4,channel4,channel4,channel4,channel4,channel5,channel5,channel5,channel5,channel5,channel5,channel6,channel6,channel6,channel6,channel6,channel6,channel7,channel7,channel7,channel7,channel7,channel7,channel8,channel8,channel8,channel8,channel8,channel8
20,3,-0.00116,0.00127,0.00040158321535209283,0.0011187236,0.35849,0.00243,-0.00118,0.00127,0.0003046789039947285,0.0006439564,0.2475,0.00245,-0.00023,0.00127,8.003071703788328e-05,4.4430899999999995e-05,0.062360000000000006,0.0015,-0.00042,0.00127,0.00011041294839172195,8.45691e-05,0.10098000000000001,0.00169,-0.0007,0.00116,0.0002183750782194975,0.0003308094,0.1933,0.00186,-0.00127,0.00127,0.0003997405277787023,0.0011084805,0.34795,0.00254,-0.00106,0.00127,0.00026713265049853704,0.0004950232999999999,0.22252,0.00233,-0.00128,0.00127,0.0004724111487873974,0.0015481461999999999,0.39786,0.00255
20,4,-0.0003,0.00025,5.2918673358209886e-05,1.95887e-05,0.050159999999999996,0.0005499999999999999,-0.00045,0.00027,8.010375687580616e-05,4.48842e-05,0.08394,0.0007199999999999999,-0.00105,0.00092,0.00021621584667104747,0.0003270113,0.22614,0.00197,-0.00128,0.00127,0.0005559279474656875,0.0021618459,0.57432,0.00255,-0.00128,0.00127,0.0005344523226665943,0.0019980468,0.56216,0.00255,-0.00128,0.00127,0.0005357899847806785,0.0020080610000000002,0.52762,0.00255,-0.0003,0.00052,9.651615471041949e-05,6.5161e-05,0.09641,0.00082,-0.00015,0.00016,4.869152804649409e-05,1.6584200000000003e-05,0.04825,0.00031
20,5,-0.00092,0.0008,0.00015020505710530905,0.0001507789,0.12575000000000003,0.0017200000000000002,-0.00034,0.00035,8.862264251714435e-05,5.24881e-05,0.07844000000000001,0.0006900000000000001,-0.00059,0.00077,0.00014768491276372184,0.0001457618,0.13549999999999998,0.00136,-0.00128,0.00127,0.0003925718138873532,0.0010299347,0.37491,0.00255,-0.00128,0.00126,0.0003972101007437684,0.0010544161000000001,0.36451,0.00254,-0.00041,0.00044,0.0001261120517179387,0.0001062881,0.12423,0.0008500000000000001,-0.00013,0.00019,4.262012009766098e-05,1.2139500000000001e-05,0.04184,0.00031999999999999997,-0.00023,0.0002,3.9131297153029e-05,1.02334e-05,0.03215,0.00043000000000000004
20,6,-0.00069,0.00078,0.00018725387288429207,0.000260736,0.16644,0.00147,-0.00044,0.00045,7.434219326760881e-05,4.1097e-05,0.061509999999999995,0.00089,-0.00022,0.00022,6.346291585705905e-05,2.99488e-05,0.05894,0.00044,-0.00076,0.00082,0.0002288283180450408,0.00038936680000000004,0.21421,0.00158,-0.00128,0.00127,0.0005200279298991613,0.0020109104000000004,0.5035200000000001,0.00255,-0.00128,0.00127,0.0005095137515756024,0.0019304173,0.48016000000000003,0.00255,-0.00071,0.00073,0.00021243677665945773,0.0003355821,0.18865,0.0014399999999999999,-0.00114,0.00119,0.0003749102636042158,0.0010451871,0.3607,0.00233
21,1,-0.0002,4e-05,2.224653933381423e-05,3.1105e-06,0.011729999999999999,0.00024,-0.00019,0.00012,3.147147058242738e-05,6.2250000000000005e-06,0.022690000000000002,0.00031,-0.00062,0.00018,6.094078140707081e-05,2.33411e-05,0.03923,0.0008,-0.00038,0.00021,4.328477788805074e-05,1.17754e-05,0.029560000000000003,0.00059,-0.00023,0.00047,3.607426265929998e-05,8.179e-06,0.01811,0.0007,-0.00026,0.00043,4.7501622465277935e-05,1.41815e-05,0.026869999999999998,0.00069,-5e-05,4e-05,1.5913449278504853e-05,1.5916000000000004e-06,0.01049,9e-05,-6e-05,4e-05,1.565793863073582e-05,1.5409000000000004e-06,0.01006,0.0001
21,2,-0.00128,0.00127,0.00039459825289853774,0.0010645741,0.3498,0.00255,-0.00044,0.00044,0.00010795979186416297,7.96874e-05,0.10243,0.00088,-0.00094,0.00088,0.0002300806848575855,0.0003619311,0.21539,0.00182,-0.00112,0.00125,0.00035085211468233353,0.0008416156,0.33416999999999997,0.0023699999999999997,-0.00097,0.00093,0.0002992074998727642,0.0006120833,0.29100000000000004,0.0019000000000000002,-0.00101,0.00127,0.00028905384987294323,0.0005712459,0.25972,0.00228,-0.00128,0.00127,0.00040991965450979073,0.0011488493,0.37732,0.00255,-0.00128,0.00127,0.00047191827654139627,0.0015226468000000002,0.4882,0.00255
21,3,-0.00112,0.00105,0.00025303663105742154,0.0004366678,0.23306000000000002,0.00217,-0.00035,0.00022,6.0764798229010786e-05,2.51819e-05,0.055150000000000005,0.00057,-0.0004,0.00033,7.484696018329879e-05,3.82061e-05,0.06312000000000001,0.00073,-0.00072,0.00059,0.0001235079870854529,0.00010403380000000001,0.10827,0.00131,-0.00124,0.00105,0.00034821400201936965,0.0008269454000000001,0.32699,0.00229,-0.00093,0.00092,0.00022251574131275153,0.0003376804,0.20294,0.00185,-0.0006,0.0005,0.00011115166252517935,8.425900000000001e-05,0.10538,0.0010999999999999998,-0.00056,0.00029,8.333833807063516e-05,4.736680000000001e-05,0.07163,0.00085
21,4,-0.00015,0.00014,4.6913669889719254e-05,1.3564100000000001e-05,0.040530000000000004,0.00029,-0.00027,0.0003,7.616167249324976e-05,3.57491e-05,0.06778,0.00057,-0.00043,0.00061,0.00013316367864062197,0.00010928580000000001,0.12092,0.00104,-0.00128,0.00127,0.0005117050175519403,0.0016137324000000002,0.46046000000000004,0.00255,-0.00128,0.00127,0.0006320836126108353,0.0024623015000000002,0.5500400000000001,0.00255,-0.00128,0.00127,0.0005068168759751039,0.0015830488,0.44554000000000005,0.00255,-0.00039,0.00041,0.00010483949238118859,6.773949999999999e-05,0.08874,0.0007999999999999999,-0.00033,0.00033,7.050661575687509e-05,3.06374e-05,0.06014,0.00066
21,5,-0.00096,0.0011,0.0002948823653371422,0.0005743418,0.25775,0.00206,-0.00028,0.00032,8.231730855912266e-05,4.4756400000000004e-05,0.07285,0.0006000000000000001,-0.00087,0.00065,0.00019652861712863082,0.0002551082,0.17917,0.00152,-0.00128,0.00127,0.0004604091752233283,0.0014001055,0.42891999999999997,0.00255,-0.00109,0.00115,0.0003561343042939399,0.000837723,0.30745,0.00224,-0.00033,0.00033,7.972473460664517e-05,4.1981600000000005e-05,0.06904,0.00066,-0.00015,0.00019,3.790142199909454e-05,9.488199999999998e-06,0.03114,0.00034,-0.00061,0.00026,8.496559396282997e-05,4.76825e-05,0.062240000000000004,0.0008699999999999999
21,6,-0.00128,0.0011,0.0004142535609492938,0.0010759697,0.36031,0.00238,-0.00037,0.00035,7.923457592698176e-05,3.9363800000000004e-05,0.06955,0.0007199999999999999,-0.00029,0.00021,6.604852983572726e-05,2.73523e-05,0.0598,0.0005,-0.00071,0.00093,0.00017099297205215222,0.000183326,0.15449000000000002,0.00164,-0.0012,0.00127,0.00041954070352455316,0.0011036103,0.39562,0.00247,-0.00128,0.00127,0.0004898958324325425,0.0015047869999999998,0.43907,0.00255,-0.00086,0.00079,0.0002495903182291844,0.0003905917,0.20717,0.00165,-0.00078,0.00104,0.0002206151324878124,0.0003051674,0.19271,0.00182
22,1,-5e-05,3e-05,1.4845253196733983e-05,1.3516000000000003e-06,0.00842,8e-05,-6e-05,5e-05,1.676658996489876e-05,1.7241000000000001e-06,0.00935,0.00011,-0.00023,0.00016,4.6797836510229106e-05,1.34315e-05,0.02674,0.00039000000000000005,-0.00011,9e-05,2.7399967032463115e-05,4.6044e-06,0.01762,0.0002,-6e-05,7e-05,2.257512775782708e-05,3.1256e-06,0.015360000000000002,0.00013,-6e-05,6e-05,2.0792233495912923e-05,2.6514000000000006e-06,0.01475,0.00012,-5e-05,3e-05,1.57398133754427e-05,1.5194000000000004e-06,0.01004,8e-05,-5e-05,3e-05,1.4112126977640231e-05,1.2214000000000003e-06,0.00771,8e-05
22,2,-0.00103,0.00116,0.0003089217204847681,0.000641689,0.26181,0.00219,-0.00107,0.00092,0.00034009317843474124,0.0007777204999999999,0.28661000000000003,0.00199,-0.00057,0.00042,0.00011038869188307874,8.193640000000001e-05,0.08678000000000001,0.00099,-0.00118,0.00068,0.00025537572487735076,0.0004385175,0.19297999999999998,0.00186,-0.00029,0.00042,0.00011150763652846533,8.36059e-05,0.08831,0.00071,-0.00021,0.00013,4.6782878445490076e-05,1.47164e-05,0.03806,0.00034,-0.00029,0.0002,7.53148260438191e-05,3.81407e-05,0.062240000000000004,0.00049,-0.00043,0.0003,0.00011434713681504654,8.79181e-05,0.09305000000000001,0.00073
22,3,-0.00045,0.00059,0.00011549063823643455,8.2296e-05,0.07494,0.0010400000000000001,-0.00028,0.00023,5.93063633396702e-05,2.1701400000000002e-05,0.044449999999999996,0.00051,-0.00099,0.00059,0.00019764402458412298,0.0002410197,0.13586,0.00158,-0.00071,0.0004,9.856194524380667e-05,5.99382e-05,0.07252,0.00111,-0.00017,0.0001,3.239194729550621e-05,6.473800000000001e-06,0.02416,0.00027,-0.00013,8e-05,2.907654905631576e-05,5.2164000000000006e-06,0.022010000000000002,0.00021,-0.00024,0.0002,5.744111211864108e-05,2.0357800000000004e-05,0.04290000000000001,0.00044,-0.00055,0.00042,0.00010570148480408995,6.89362e-05,0.07493,0.00097
22,4,-0.00079,0.00055,0.00018721632320729448,0.00021759010000000002,0.14649,0.00134,-0.00093,0.00083,0.0002831717562835302,0.0004977962000000001,0.21742,0.00176,-0.00128,0.00127,0.0005683167603346942,0.0020050843,0.43346,0.00255,-0.00123,0.00127,0.0005738320303868891,0.0020441901,0.45624999999999993,0.0025,-0.00083,0.00071,0.00020769499284177786,0.0002677958,0.15458000000000002,0.0015400000000000001,-0.00084,0.0006,0.00016742766556300133,0.00017402279999999997,0.12727,0.0014399999999999999,-0.00041,0.00026,9.007925347834793e-05,5.03734e-05,0.06964,0.00067,-0.00059,0.00045,0.00013990872853252373,0.0001215182,0.10614000000000001,0.0010400000000000001
22,5,-0.00024,0.00016,4.68420573263128e-05,1.4887500000000001e-05,0.03678000000000001,0.0004,-0.00041,0.00025,7.907040974892492e-05,4.2420700000000005e-05,0.059300000000000005,0.00066,-0.00088,0.0008,0.0002617389272309354,0.0004648218,0.20268000000000003,0.00168,-0.00111,0.00103,0.0003062725485359989,0.0006364525,0.22852000000000003,0.0021400000000000004,-0.00024,0.00045,7.150091083722386e-05,3.4687499999999996e-05,0.053930000000000006,0.00069,-0.00019,0.00018,5.4766739229808636e-05,2.0350900000000002e-05,0.04213,0.00037,-0.00017,0.00015,4.7874344247632105e-05,1.55509e-05,0.035949999999999996,0.00031999999999999997,-0.00028,0.00013,5.0498765097226544e-05,1.73026e-05,0.035930000000000004,0.00041
22,6,-0.00079,0.0007,0.00016727852355491593,0.0001795052,0.12632,0.00149,-0.00066,0.00066,0.00015704038828966973,0.0001582047,0.11016000000000001,0.00132,-0.00109,0.00091,0.0003326714889549807,0.0007099501,0.25295999999999996,0.002,-0.00078,0.00082,0.00018926230009831297,0.0002297867,0.14749,0.0015999999999999999,-0.00028,0.00016,4.710380569870813e-05,1.42334e-05,0.03418,0.00043999999999999996,-0.00027,0.0001,3.810843126035918e-05,9.3162e-06,0.0281,0.00037,-0.0003,0.00029,6.047319253031918e-05,2.3459699999999995e-05,0.042730000000000004,0.00059,-0.00082,0.00064,0.00017350667831558938,0.00019312080000000002,0.13567,0.00146
23,1,-4e-05,3e-05,1.3318169142665862e-05,1.3264000000000003e-06,0.00872,7.000000000000001e-05,-7e-05,3e-05,1.5044286944586122e-05,1.6925000000000007e-06,0.009770000000000001,9.999999999999999e-05,-5e-05,4e-05,1.5601088282652322e-05,1.8201000000000004e-06,0.01097,9e-05,-0.00011,0.00014,2.3972046214968284e-05,4.2973e-06,0.015710000000000002,0.00025,-0.0001,6e-05,1.7058729948363057e-05,2.1761000000000002e-06,0.011640000000000001,0.00016,-0.00059,0.00055,5.979963424372614e-05,2.6741300000000004e-05,0.03381000000000001,0.00114,-9e-05,0.00011,1.768494901803509e-05,2.3388000000000004e-06,0.011940000000000001,0.0002,-4e-05,4e-05,1.3512547040463331e-05,1.3654000000000005e-06,0.008610000000000001,8e-05
23,2,-0.00125,0.00118,0.0003320742263945714,0.0007617679,0.29064,0.00243,-0.001,0.00095,0.0002196510168315504,0.00033328730000000003,0.18421,0.00195,-0.00056,0.00057,0.0001405252678257909,0.0001364147,0.12212,0.00113,-0.00128,0.00127,0.0005252458546956215,0.0019058012,0.47001000000000004,0.00255,-0.0012,0.00125,0.0004230117496701526,0.0012361102,0.37026,0.00245,-0.00098,0.00108,0.00022852526883147483,0.000360762,0.18783,0.00206,-0.00128,0.00127,0.00048465103342902073,0.0016225967999999999,0.39981,0.00255,-0.00118,0.00105,0.00027745769694825453,0.000531797,0.24188,0.00223
23,3,-0.00083,0.00079,0.00018882139181125747,0.0002574184,0.18639,0.00162,-0.0008,0.00048,0.00016949080495410164,0.00020740990000000001,0.16364,0.00128,-0.00015,0.00014,3.5843612303119275e-05,9.276e-06,0.03265,0.00029,-0.00017,0.00014,4.298424629283328e-05,1.3340000000000001e-05,0.038990000000000004,0.00031,-0.00045,0.00055,0.00012772389499150338,0.0001177827,0.11939000000000001,0.001,-0.0006,0.00048,0.00012278367572658323,0.00010884749999999999,0.0985,0.00108,-0.00065,0.00057,0.00012296166328217527,0.00010916329999999999,0.10584,0.00122,-0.00109,0.00112,0.00028295999247370576,0.0005780790999999999,0.25855,0.00221
23,4,-0.00031,0.00026,6.597084953867978e-05,3.43646e-05,0.06659999999999999,0.00057,-0.00028,0.00041,6.6403196447764e-05,3.481650000000001e-05,0.05981,0.00069,-0.00071,0.00055,0.00015006660122236247,0.0001778178,0.14395000000000002,0.00126,-0.00128,0.00127,0.0004510687803201791,0.0016065442,0.45132,0.00255,-0.00128,0.00127,0.0006996555636893202,0.0038652334,0.69346,0.00255,-0.00095,0.00106,0.0002699388275480874,0.0005753576000000001,0.23856000000000002,0.00201,-0.00056,0.00065,0.00015360213872624512,0.00018629520000000002,0.15056999999999998,0.00121,-0.00042,0.00044,0.00010179176202726894,8.181490000000001e-05,0.09338,0.0008600000000000001
23,5,-0.00078,0.00068,0.00019071271710534006,0.0002889703,0.16893999999999998,0.00146,-8e-05,7e-05,2.7095384274109197e-05,5.8329000000000005e-06,0.02429,0.00015000000000000001,-0.00085,0.00054,0.00016295427860691324,0.00021097230000000002,0.15156,0.00139,-0.00128,0.00122,0.00034483029089019894,0.0009447234999999999,0.32439,0.0025,-0.00128,0.00127,0.0005061972019877161,0.0020357919,0.47312,0.00255,-0.00068,0.00071,0.0001534205751391358,0.00018700840000000004,0.1339,0.0013900000000000002,-0.00031,0.00032,8.426276740679101e-05,5.641120000000001e-05,0.08086,0.00063,-0.00072,0.00048,8.121063213369497e-05,5.2398600000000003e-05,0.07563,0.0012000000000000001
23,6,-0.00055,0.0005,0.00011973236471747882,9.840119999999998e-05,0.09084,0.0010500000000000002,-0.00071,0.00112,0.00010278621418996736,7.25182e-05,0.034890000000000004,0.00183,-0.0002,0.00025,4.339822781123893e-05,1.29277e-05,0.03344,0.00045,-0.00041,0.00066,0.00010794137448791515,7.997479999999999e-05,0.08255,0.00107,-0.00128,0.00115,0.00038491297490698685,0.0010169565,0.29916,0.00243,-0.0012,0.00127,0.0003280494154813681,0.0007386790999999999,0.26376,0.00247,-0.00071,0.00093,0.0001831904507848085,0.0002303472,0.14919000000000002,0.00164,-0.00128,0.00111,0.0003733517584634948,0.0009567835,0.29410000000000003,0.00239
24,1,-4e-05,3e-05,1.394881152878986e-05,1.3328000000000004e-06,0.00936,7.000000000000001e-05,-8e-05,4e-05,2.0990439255669822e-05,3.0181000000000004e-06,0.016130000000000005,0.00012000000000000002,-0.00014,9e-05,3.626162033733605e-05,9.0071e-06,0.03007,0.00023,-0.00023,0.00017,3.4960039753439436e-05,8.3721e-06,0.02359,0.0004,-5e-05,4e-05,1.6318454914694878e-05,1.8241000000000005e-06,0.010950000000000001,9e-05,-5e-05,4e-05,1.5091932393092366e-05,1.5602000000000003e-06,0.00979,9e-05,-5e-05,3e-05,1.5067730298567625e-05,1.5552000000000004e-06,0.010470000000000002,8e-05,-4e-05,3e-05,1.4778164993799107e-05,1.4960000000000002e-06,0.00948,7.000000000000001e-05
24,2,-0.00103,0.00096,0.00025472440049779824,0.00047197000000000005,0.21157,0.00199,-0.00034,0.00018,5.970680356610448e-05,2.59311e-05,0.05065,0.0005200000000000001,-0.00048,0.00022,7.68650428277276e-05,4.29765e-05,0.06878000000000001,0.0007,-0.00077,0.00044,0.0001258347437436163,0.0001151793,0.10638,0.00121,-0.00013,0.0001,3.4542255943945734e-05,8.6791e-06,0.02918,0.00023,-0.00033,0.00047,9.432086527124028e-05,6.471259999999999e-05,0.07803,0.0007999999999999999,-0.00072,0.00078,0.00020913141791408757,0.00031813530000000004,0.18111,0.0015,-0.00096,0.00082,0.0001645723330051615,0.00019700940000000003,0.13967000000000002,0.00178
24,3,-0.00053,0.00033,0.00010845615357333973,7.93279e-05,0.08392,0.00086,-0.00085,0.00067,0.00015039021012848986,0.0001525305,0.12184,0.00152,-0.00017,0.00013,3.787074539876594e-05,9.6722e-06,0.030199999999999998,0.00030000000000000003,-0.00011,0.0001,2.4254605413168526e-05,3.9674e-06,0.01854,0.00021,-0.00022,0.00042,7.160080700288144e-05,3.45743e-05,0.049269999999999994,0.00064,-9e-05,0.00014,2.975283712061803e-05,5.9700000000000004e-06,0.022690000000000002,0.00023,-0.0003,0.00029,7.096030417552674e-05,3.39585e-05,0.05508,0.00059,-0.0009,0.00084,0.00020529233705527764,0.0002842255,0.14941000000000002,0.00174
24,4,-0.00011,0.00014,3.344038220929412e-05,8.5435e-06,0.0288,0.00025,-0.00014,0.00018,4.290589971515054e-05,1.40646e-05,0.03773000000000001,0.00031999999999999997,-0.00024,0.00025,6.943470321439513e-05,3.68338e-05,0.06497,0.00049,-0.00098,0.00089,0.00024972267340504903,0.0004764412,0.24498,0.00187,-0.00126,0.00127,0.00047173210407017185,0.0017001382,0.44452,0.00253,-0.00046,0.00033,8.760834727974843e-05,5.86387e-05,0.08393,0.00079,-0.00015,0.00019,3.901754874345239e-05,1.16309e-05,0.0354,0.00034,-0.00012,0.00015,3.3575343109512674e-05,8.612600000000001e-06,0.02884,0.00027
24,5,-0.00027,0.00022,4.864662236728872e-05,1.87166e-05,0.041690000000000005,0.00049,-0.00029,0.00017,5.037801221068772e-05,2.00726e-05,0.0456,0.00046,-0.00046,0.00028,9.410551401679482e-05,7.004090000000001e-05,0.08724,0.00074,-0.00057,0.0007,0.00019735326713678512,0.00030804220000000003,0.18527,0.0012699999999999999,-0.00098,0.00116,0.0003510264917729328,0.0009745438000000001,0.32658000000000004,0.00214,-0.00023,0.00026,7.800133245309496e-05,4.812000000000001e-05,0.0712,0.00049,-0.00016,0.0001,3.446518947610773e-05,9.3947e-06,0.03075,0.00026000000000000003,-8e-05,6e-05,2.404846120928155e-05,4.574000000000001e-06,0.019790000000000002,0.00014000000000000001
24,6,-0.00047,0.00067,7.926204545139181e-05,4.630810000000001e-05,0.05605,0.00114,-9e-05,0.0001,2.747132543836226e-05,5.5627e-06,0.021540000000000004,0.00019,-0.00013,0.00013,2.6442895061371264e-05,5.154e-06,0.021590000000000005,0.00026,-0.00019,0.00023,4.351687749657577e-05,1.39586e-05,0.03914,0.00042,-0.00083,0.00076,0.00019465730543222068,0.000279298,0.16991,0.00159,-0.00119,0.00107,0.00030413672139211335,0.0006818111999999999,0.24441000000000002,0.00226,-0.00056,0.00038,0.00011532480247750884,9.803290000000001e-05,0.09862000000000001,0.00094,-0.00102,0.00126,0.0003317399033148736,0.0008111886,0.28462,0.00228
25,1,-6e-05,5e-05,1.621757048161492e-05,1.7548000000000003e-06,0.01083,0.00011,-0.00011,7e-05,2.540971226161774e-05,4.3078e-06,0.01949,0.00017999999999999998,-0.00013,0.00011,3.256104762660479e-05,7.073800000000001e-06,0.02602,0.00023999999999999998,-0.00016,0.00015,3.0870173726419915e-05,6.358200000000001e-06,0.02161,0.00031,-0.00012,0.00015,3.2710075523719836e-05,7.138700000000001e-06,0.02286,0.00027,-0.0002,0.00036,4.9106830638392555e-05,1.6089400000000002e-05,0.03028,0.0005600000000000001,-0.0001,0.00014,2.5013185971044712e-05,4.1744e-06,0.016210000000000002,0.00023999999999999998,-0.00023,0.00022,3.231129499374325e-05,6.965699999999999e-06,0.01833,0.00045
25,2,-0.00111,0.00114,0.00033868367318578755,0.0007819551,0.26725,0.0022500000000000003,-0.00048,0.00049,0.0001470214768479092,0.0001473516,0.11422,0.0009699999999999999,-0.00092,0.00083,0.0002631291262272014,0.00047198819999999997,0.21014,0.00175,-0.00119,0.00127,0.000491490892731757,0.0016467370000000001,0.40415999999999996,0.0024600000000000004,-0.00096,0.00104,0.00028188483151237256,0.0005416724000000001,0.23598,0.002,-0.00108,0.00121,0.00037131642007843244,0.0009398999,0.31017,0.00229,-0.00128,0.00119,0.0003927694367233021,0.0010516438,0.31435,0.00247,-0.00128,0.00121,0.0004172886033609583,0.0011870427,0.33639,0.00249
25,3,-0.00085,0.00109,0.0002758236335162054,0.0005002173000000001,0.22034,0.0019399999999999999,-0.0007,0.0007,0.00023221702187210127,0.0003545552,0.17639,0.0014,-0.00036,0.00029,9.195254190057551e-05,5.559340000000001e-05,0.07344,0.00065,-0.00078,0.00087,0.0002275768536881511,0.0003405273,0.17449,0.00165,-0.00128,0.00127,0.00046808395139262006,0.0014405995,0.35712,0.00255,-0.00076,0.00102,0.0002526735521465802,0.00041977379999999997,0.18815,0.0017800000000000001,-0.0007,0.00075,0.00023059793330406367,0.00034962830000000004,0.17043,0.00145,-0.00117,0.00122,0.00033381593707896824,0.0007326725,0.26243,0.0023899999999999998
25,4,-0.00055,0.00045,0.00014460548491899357,0.0001330969,0.09692,0.001,-0.00039,0.00036,0.00011744357338776028,8.77924e-05,0.08395,0.00075,-0.00083,0.00079,0.00020254310103507526,0.0002611159,0.15375,0.00162,-0.00128,0.00127,0.0005906132991459343,0.0022202652,0.44755,0.00255,-0.00128,0.00127,0.0005813589194673995,0.0021512312,0.42121,0.00255,-0.00128,0.00127,0.0003993006061565442,0.0010148417999999999,0.29012000000000004,0.00255,-0.0009,0.00062,0.00019249460057107662,0.0002358498,0.1483,0.00152,-0.00079,0.00061,0.00017452910497649487,0.00019388050000000002,0.12094999999999999,0.0014
25,5,-0.00106,0.001,0.0002987454007024596,0.0005834195,0.21833999999999998,0.00206,-0.00095,0.00074,0.000278869716535646,0.0005083715,0.21361,0.00169,-0.00049,0.00048,0.0001344306232731659,0.000118134,0.10379,0.0009699999999999999,-0.00116,0.00112,0.00041126697311572524,0.0011056716000000001,0.31175,0.00228,-0.00128,0.00127,0.00041753710518382893,0.0011396425000000001,0.31037000000000003,0.00255,-0.00058,0.00049,0.000162098399379932,0.0001717655,0.12507000000000001,0.00107,-0.00028,0.0003,7.440416525471539e-05,3.61887e-05,0.057370000000000004,0.00058,-0.00042,0.00025,7.350706748657382e-05,3.5321300000000003e-05,0.05409,0.00067
25,6,-0.00104,0.00127,0.0003526296146468155,0.0007947058000000001,0.25462,0.00231,-0.00089,0.0009,0.00018943128615244754,0.00022933600000000001,0.1134,0.00179,-0.00046,0.00036,0.00010172968190382449,6.614000000000001e-05,0.07714,0.00082,-0.0005,0.00057,0.00016623557663112055,0.0001766106,0.12211,0.00107,-0.00128,0.00116,0.0004535121379531611,0.0013144578,0.33741,0.0024400000000000003,-0.00124,0.00126,0.00043592447944102954,0.0012144827,0.32482,0.0025,-0.00093,0.00074,0.00023181894882689206,0.0003434525,0.16964,0.00167,-0.00128,0.00091,0.000305044122641201,0.0005946948,0.21092,0.00219
26,1,-5e-05,3e-05,1.5440914395419505e-05,2.0788000000000003e-06,0.01552,8e-05,-9e-05,5e-05,2.1123941320024038e-05,3.8906000000000005e-06,0.02234,0.00014000000000000001,-0.00013,0.00011,3.519871334019416e-05,1.0802400000000002e-05,0.04166000000000001,0.00023999999999999998,-0.00016,0.00017,4.072248651987136e-05,1.4458900000000001e-05,0.04945000000000001,0.00033,-0.00013,0.00014,3.302798168618772e-05,9.511100000000001e-06,0.034730000000000004,0.00026999999999999995,-0.0001,0.00013,2.398340214381646e-05,5.015200000000001e-06,0.02119,0.00023,-6e-05,4e-05,1.4046520451049391e-05,1.7203000000000003e-06,0.012450000000000001,0.0001,-4e-05,2e-05,1.3869445170857084e-05,1.6772000000000004e-06,0.012300000000000002,6.000000000000001e-05
26,2,-0.00089,0.00102,0.0002165886327537751,0.00028404389999999997,0.15441000000000002,0.00191,-0.00048,0.00033,0.00010612466377304197,6.81941e-05,0.07768,0.00081,-0.00103,0.00078,0.00023373988803820531,0.0003308109,0.16137,0.00181,-0.00112,0.00118,0.0003103722758694897,0.0005832839,0.23507,0.0023,-0.00094,0.00119,0.000272504759464187,0.0004496373,0.19942000000000001,0.00213,-0.00116,0.00127,0.0003972606654749595,0.0009555760999999999,0.30142,0.00243,-0.00128,0.00127,0.000421780485406249,0.0010771771,0.31836,0.00255,-0.00082,0.00066,0.00021076424969922967,0.00026897259999999996,0.15266,0.00148
26,3,-0.00121,0.00127,0.00037268753250509066,0.0008917122999999999,0.30345,0.00248,-0.00111,0.00114,0.00020167557458248764,0.0002611209,0.14635,0.0022500000000000003,-0.00128,0.00127,0.00023973947438066847,0.0003689896,0.14665,0.00255,-0.00122,0.001,0.00019763354647323327,0.0002507589,0.15953,0.0022199999999999998,-0.00128,0.00117,0.00036218190469324485,0.0008421482000000001,0.30456,0.00245,-0.00103,0.00087,0.00027015522825224475,0.00046855629999999996,0.22979,0.0019000000000000002,-0.00068,0.00102,0.0001933855606757703,0.000240095,0.15657,0.0017000000000000001,-0.00088,0.00076,0.00025552099974055,0.00041916809999999996,0.20292,0.00164
26,4,-0.00029,0.00034,8.593568178070411e-05,4.60008e-05,0.06983,0.00063,-0.00053,0.00055,0.00013076954639950302,0.00010652010000000001,0.10597000000000001,0.00108,-0.00128,0.00098,0.0002471012552415417,0.0003803367,0.19385,0.00226,-0.00128,0.00121,0.00043405483073321384,0.001173566,0.36073,0.00249,-0.00128,0.00127,0.0005468576882451291,0.0018628032000000002,0.44674,0.00255,-0.00128,0.00127,0.0004001870448855204,0.0009975723,0.3347,0.00255,-0.00056,0.00056,0.00015683030863188096,0.0001532069,0.1286,0.00112,-0.00034,0.00035,9.572521477782418e-05,5.7078300000000005e-05,0.07934000000000001,0.0006900000000000001
26,5,-0.00037,0.00021,6.2298280050184e-05,2.3379600000000002e-05,0.047580000000000004,0.00058,-0.00059,0.00049,0.00012447839377951507,9.33411e-05,0.09659000000000001,0.00108,-0.00084,0.00095,0.00026331743652321417,0.0004176805,0.19833999999999996,0.00179,-0.00123,0.00127,0.00038188813259478854,0.0008785314,0.28548,0.0025,-0.00126,0.00116,0.0003780142250181472,0.0008607979999999999,0.29004,0.0024200000000000003,-0.00076,0.0007,0.0001700789793882476,0.00017425539999999998,0.12797000000000003,0.00146,-0.00034,0.00033,7.425168963070571e-05,3.32122e-05,0.05562,0.00067,-0.00019,0.00032,4.960618481981046e-05,1.4823700000000002e-05,0.03637,0.00051
